sequence_id	label
phage_dsdna_NC_105433.1_f2000_1	1
phage_dsdna_NC_054814.1_f2000_0	1
phage_dsdna_NC_048043.1_f3000_0	1
phage_dsdna_NC_054894.1_f1000_1	1
phage_dsdna_NC_048871.1_f3000_0	1
phage_dsdna_NC_073479.1_f500_0	1
phage_dsdna_NC_048701.1_f1000_0	1
archvir_NC_020882.1_f2000_0	1
phage_dsdna_NC_041896.1_f1000_1	1
phage_dsdna_NC_016563.1_f3000_0	1
phage_ino_NC_073760.1_f1000_1	1
phage_dsdna_NC_048744.1_f500_2	1
phage_dsdna_NC_011976.1_f3000_0	1
phage_micro_NC_027643.1_f500_2	1
phage_dsdna_NC_021320.1_f500_2	1
phage_dsdna_NC_025426.1_f3000_0	1
phage_dsdna_NC_055900.1_f3000_0	1
phage_micro_NC_007817.1_f3000_0	1
phage_dsdna_NC_023739.1_f500_2	1
phage_dsdna_NC_069745.1_f500_2	1
phage_micro_NC_007821.1_f1000_0	1
phage_dsdna_NC_047719.1_f500_2	1
phage_dsdna_NC_028661.1_f2000_0	1
phage_dsdna_NC_070802.1_f5000_0	1
phage_ino_NC_075029.1_f1000_1	1
phage_dsdna_NC_041881.1_f3000_0	1
phage_dsdna_NC_048810.1_f5000_0	1
phage_dsdna_NC_004466.2_f500_2	1
phage_dsdna_NC_031277.1_f1000_0	1
phage_dsdna_NC_029104.1_f2000_0	1
phage_dsdna_NC_021804.1_f500_2	1
phage_dsdna_NC_021798.1_f500_2	1
phage_dsdna_NC_051611.1_f2000_1	1
phage_dsdna_NC_022974.1_f500_1	1
phage_dsdna_NC_062760.1_f1000_1	1
phage_dsdna_NC_021854.1_f3000_0	1
phage_dsdna_NC_028897.1_f500_1	1
phage_dsdna_NC_021791.1_f2000_1	1
phage_dsdna_NC_105135.1_f1000_0	1
phage_dsdna_NC_073588.1_f1000_0	1
phage_dsdna_NC_025440.1_f2000_1	1
phage_dsdna_NC_070690.1_f1000_1	1
phage_dsdna_NC_019487.1_f500_0	1
phage_dsdna_NC_048817.1_f2000_1	1
phage_dsdna_NC_055759.1_f1000_0	1
phage_dsdna_NC_070690.1_f1000_0	1
phage_dsdna_NC_055905.1_f500_0	1
phage_dsdna_NC_031935.1_f1000_0	1
phage_dsdna_NC_054782.1_f3000_0	1
phage_dsdna_NC_007019.1_f1000_1	1
phage_dsdna_NC_047813.1_f3000_0	1
phage_micro_NC_007823.1_f2000_1	1
phage_dsdna_NC_013153.1_f1000_1	1
phage_dsdna_NC_015265.1_f500_1	1
phage_dsdna_NC_020079.1_f2000_1	1
phage_dsdna_NC_021298.1_f1000_0	1
phage_dsdna_NC_008583.1_f5000_0	1
phage_dsdna_NC_031050.1_f2000_1	1
phage_dsdna_NC_031122.1_f5000_0	1
phage_dsdna_NC_019919.2_f2000_1	1
phage_dsdna_NC_019487.1_f2000_0	1
phage_dsdna_NC_104266.1_f500_0	1
phage_dsdna_NC_011021.1_f500_1	1
phage_dsdna_NC_051651.1_f500_0	1
phage_dsdna_NC_030904.1_f500_2	1
phage_dsdna_NC_055765.1_f3000_0	1
phage_dsdna_NC_070770.1_f2000_1	1
phage_dsdna_NC_029073.1_f5000_0	1
archvir_NC_005361.1_f1000_1	1
phage_dsdna_NC_049810.1_f1000_0	1
phage_dsdna_NC_022059.1_f5000_0	1
phage_dsdna_NC_031944.1_f2000_1	1
phage_dsdna_NC_049470.1_f1000_1	1
phage_dsdna_NC_049936.1_f2000_0	1
phage_dsdna_NC_070842.1_f500_2	1
phage_dsdna_NC_048179.1_f1000_1	1
phage_dsdna_NC_027350.1_f5000_0	1
phage_dsdna_NC_069744.1_f2000_1	1
phage_dsdna_NC_071154.1_f2000_1	1
phage_dsdna_NC_051713.1_f2000_0	1
phage_dsdna_NC_030947.1_f500_2	1
phage_dsdna_NC_051733.1_f5000_0	1
phage_dsdna_NC_028899.1_f500_1	1
phage_dsdna_NC_022968.1_f1000_1	1
phage_ino_NC_104952.1_f500_2	1
phage_dsdna_NC_053000.1_f500_0	1
phage_dsdna_NC_052652.1_f500_0	1
phage_dsdna_NC_054894.1_f2000_0	1
phage_dsdna_NC_028924.1_f500_1	1
phage_dsdna_NC_042051.1_f500_2	1
phage_dsdna_NC_051721.1_f500_0	1
phage_dsdna_NC_074661.1_f1000_1	1
phage_dsdna_NC_041860.1_f1000_0	1
phage_dsdna_NC_011292.1_f1000_0	1
phage_dsdna_NC_070948.1_f2000_1	1
phage_dsdna_NC_023703.1_f2000_1	1
phage_dsdna_NC_054894.1_f5000_0	1
phage_dsdna_NC_031239.1_f5000_0	1
phage_dsdna_NC_048837.1_f500_1	1
phage_micro_NC_015785.1_f2000_1	1
phage_dsdna_NC_023565.1_f2000_1	1
phage_dsdna_NC_041962.1_f5000_0	1
phage_dsdna_NC_079183.1_f5000_0	1
phage_dsdna_NC_071135.1_f1000_1	1
phage_dsdna_NC_029002.1_f500_0	1
phage_dsdna_NC_049840.1_f5000_0	1
phage_ino_NC_002363.1_f1000_1	1
phage_dsdna_NC_054461.1_f1000_1	1
phage_dsdna_NC_021804.1_f500_0	1
phage_dsdna_NC_016765.1_f500_2	1
phage_dsdna_NC_069156.1_f1000_0	1
phage_dsdna_NC_031030.2_f5000_0	1
phage_dsdna_NC_073056.1_f500_0	1
phage_dsdna_NC_055771.1_f2000_1	1
phage_dsdna_NC_047933.1_f2000_1	1
phage_dsdna_NC_047708.1_f1000_1	1
phage_dsdna_NC_070954.1_f1000_0	1
phage_dsdna_NC_062744.1_f1000_1	1
phage_dsdna_NC_031239.1_f3000_0	1
phage_dsdna_NC_031939.1_f1000_1	1
phage_dsdna_NC_029059.1_f5000_0	1
phage_dsdna_NC_054715.1_f2000_1	1
phage_dsdna_NC_021854.1_f1000_0	1
archvir_NC_010152.1_f3000_0	1
phage_dsdna_NC_021326.1_f500_0	1
phage_micro_NC_027644.1_f500_0	1
phage_dsdna_NC_030941.1_f1000_0	1
phage_dsdna_NC_073438.1_f3000_0	1
phage_dsdna_NC_031939.1_f1000_0	1
phage_dsdna_NC_054805.1_f500_2	1
phage_dsdna_NC_062744.1_f1000_0	1
phage_dsdna_NC_021320.1_f2000_1	1
phage_dsdna_NC_071083.1_f5000_0	1
phage_dsdna_NC_028965.1_f1000_0	1
phage_ino_NC_021862.1_f2000_1	1
phage_dsdna_NC_021539.2_f3000_0	1
phage_dsdna_NC_102113.1_f500_0	1
phage_dsdna_NC_055756.1_f500_0	1
phage_dsdna_NC_008198.1_f1000_0	1
phage_dsdna_NC_054676.1_f500_1	1
phage_dsdna_NC_026593.1_f1000_1	1
phage_dsdna_NC_062753.1_f500_2	1
phage_micro_NC_007821.1_f2000_1	1
phage_dsdna_NC_013599.1_f500_0	1
phage_dsdna_NC_042321.1_f500_2	1
phage_dsdna_NC_047705.1_f500_0	1
phage_dsdna_NC_073037.1_f5000_0	1
archvir_NC_010153.1_f1000_0	1
phage_dsdna_NC_023862.1_f1000_0	1
phage_dsdna_NC_054810.1_f500_0	1
phage_dsdna_NC_019722.1_f500_2	1
phage_dsdna_NC_021861.1_f500_1	1
phage_dsdna_NC_054805.1_f2000_1	1
phage_dsdna_NC_048641.1_f500_1	1
phage_dsdna_NC_031011.1_f500_2	1
phage_dsdna_NC_047719.1_f1000_1	1
phage_dsdna_NC_028754.1_f2000_0	1
phage_ino_NC_104950.1_f2000_1	1
phage_dsdna_NC_007021.1_f2000_0	1
phage_dsdna_NC_015292.1_f500_0	1
phage_dsdna_NC_042100.1_f5000_0	1
phage_ino_NC_073758.1_f500_0	1
phage_dsdna_NC_019726.1_f500_1	1
phage_dsdna_NC_023719.1_f500_0	1
phage_dsdna_NC_047734.1_f500_2	1
phage_dsdna_NC_073198.1_f1000_1	1
phage_dsdna_NC_048043.1_f500_1	1
phage_dsdna_NC_023739.1_f2000_0	1
phage_dsdna_NC_047934.1_f500_1	1
phage_dsdna_NC_018272.1_f2000_0	1
phage_dsdna_NC_049354.1_f1000_1	1
bact_NZ_CP130538.1_f500_0	0
bact_NZ_CP130538.1_f500_1	0
bact_NZ_CP130538.1_f500_2	0
bact_NZ_CP130538.1_f1000_0	0
bact_NZ_CP130538.1_f1000_1	0
bact_NZ_CP130538.1_f2000_0	0
bact_NZ_CP130538.1_f2000_1	0
bact_NZ_CP130538.1_f3000_0	0
bact_NZ_CP130538.1_f5000_0	0
bact_NZ_CP119685.1_f500_0	0
bact_NZ_CP119685.1_f500_1	0
bact_NZ_CP119685.1_f500_2	0
bact_NZ_CP119685.1_f1000_0	0
bact_NZ_CP119685.1_f1000_1	0
bact_NZ_CP119685.1_f2000_0	0
bact_NZ_CP119685.1_f2000_1	0
bact_NZ_CP119685.1_f3000_0	0
bact_NZ_CP119685.1_f5000_0	0
bact_NZ_CP163003.1_f500_0	0
bact_NZ_CP163003.1_f500_1	0
bact_NZ_CP163003.1_f500_2	0
bact_NZ_CP163003.1_f1000_0	0
bact_NZ_CP163003.1_f1000_1	0
bact_NZ_CP163003.1_f2000_0	0
bact_NZ_CP163003.1_f2000_1	0
bact_NZ_CP163003.1_f3000_0	0
bact_NZ_CP163003.1_f5000_0	0
bact_NZ_CP066813.1_f500_0	0
bact_NZ_CP066813.1_f500_1	0
bact_NZ_CP066813.1_f500_2	0
bact_NZ_CP066813.1_f1000_0	0
bact_NZ_CP066813.1_f1000_1	0
bact_NZ_CP066813.1_f2000_0	0
bact_NZ_CP066813.1_f2000_1	0
bact_NZ_CP066813.1_f3000_0	0
bact_NZ_CP066813.1_f5000_0	0
bact_NZ_CP129333.1_f500_0	0
bact_NZ_CP129333.1_f500_1	0
bact_NZ_CP129333.1_f500_2	0
bact_NZ_CP129333.1_f1000_0	0
bact_NZ_CP129333.1_f1000_1	0
bact_NZ_CP129333.1_f2000_0	0
bact_NZ_CP129333.1_f2000_1	0
bact_NZ_CP129333.1_f3000_0	0
bact_NZ_CP129333.1_f5000_0	0
bact_NZ_CP024635.1_f500_0	0
bact_NZ_CP024635.1_f500_1	0
bact_NZ_CP024635.1_f500_2	0
bact_NZ_CP024635.1_f1000_0	0
bact_NZ_CP024635.1_f1000_1	0
bact_NZ_CP024635.1_f2000_0	0
bact_NZ_CP024635.1_f2000_1	0
bact_NZ_CP024635.1_f3000_0	0
bact_NZ_CP024635.1_f5000_0	0
bact_NZ_CP101114.1_f500_0	0
bact_NZ_CP101114.1_f500_1	0
bact_NZ_CP101114.1_f500_2	0
bact_NZ_CP101114.1_f1000_0	0
bact_NZ_CP101114.1_f1000_1	0
bact_NZ_CP101114.1_f2000_0	0
bact_NZ_CP101114.1_f2000_1	0
bact_NZ_CP101114.1_f3000_0	0
bact_NZ_CP101114.1_f5000_0	0
bact_NZ_CP159817.1_f500_0	0
bact_NZ_CP159817.1_f500_1	0
bact_NZ_CP159817.1_f500_2	0
bact_NZ_CP159817.1_f1000_0	0
bact_NZ_CP159817.1_f1000_1	0
bact_NZ_CP159817.1_f2000_0	0
bact_NZ_CP159817.1_f2000_1	0
bact_NZ_CP159817.1_f3000_0	0
bact_NZ_CP159817.1_f5000_0	0
bact_NZ_CP025420.1_f500_0	0
bact_NZ_CP025420.1_f500_1	0
bact_NZ_CP025420.1_f500_2	0
bact_NZ_CP025420.1_f1000_0	0
bact_NZ_CP025420.1_f1000_1	0
bact_NZ_CP025420.1_f2000_0	0
bact_NZ_CP025420.1_f2000_1	0
bact_NZ_CP025420.1_f3000_0	0
bact_NZ_CP025420.1_f5000_0	0
bact_NZ_CP087525.1_f500_0	0
bact_NZ_CP087525.1_f500_1	0
bact_NZ_CP087525.1_f500_2	0
bact_NZ_CP087525.1_f1000_0	0
bact_NZ_CP087525.1_f1000_1	0
bact_NZ_CP087525.1_f2000_0	0
bact_NZ_CP087525.1_f2000_1	0
bact_NZ_CP087525.1_f3000_0	0
bact_NZ_CP087525.1_f5000_0	0
bact_NZ_CP169811.1_f500_0	0
bact_NZ_CP169811.1_f500_1	0
bact_NZ_CP169811.1_f500_2	0
bact_NZ_CP169811.1_f1000_0	0
bact_NZ_CP169811.1_f1000_1	0
bact_NZ_CP169811.1_f2000_0	0
bact_NZ_CP169811.1_f2000_1	0
bact_NZ_CP169811.1_f3000_0	0
bact_NZ_CP169811.1_f5000_0	0
bact_NZ_CP054657.1_f500_0	0
bact_NZ_CP054657.1_f500_1	0
bact_NZ_CP054657.1_f500_2	0
bact_NZ_CP054657.1_f1000_0	0
bact_NZ_CP054657.1_f1000_1	0
bact_NZ_CP054657.1_f2000_0	0
bact_NZ_CP054657.1_f2000_1	0
bact_NZ_CP054657.1_f3000_0	0
bact_NZ_CP054657.1_f5000_0	0
bact_NZ_CP194273.1_f500_0	0
bact_NZ_CP194273.1_f500_1	0
bact_NZ_CP194273.1_f500_2	0
bact_NZ_CP194273.1_f1000_0	0
bact_NZ_CP194273.1_f1000_1	0
bact_NZ_CP194273.1_f2000_0	0
bact_NZ_CP194273.1_f2000_1	0
bact_NZ_CP194273.1_f3000_0	0
bact_NZ_CP194273.1_f5000_0	0
bact_NZ_CP056888.1_f500_0	0
bact_NZ_CP056888.1_f500_1	0
bact_NZ_CP056888.1_f500_2	0
bact_NZ_CP056888.1_f1000_0	0
bact_NZ_CP056888.1_f1000_1	0
bact_NZ_CP056888.1_f2000_0	0
bact_NZ_CP056888.1_f2000_1	0
bact_NZ_CP056888.1_f3000_0	0
bact_NZ_CP056888.1_f5000_0	0
bact_NZ_CP021521.1_f500_0	0
bact_NZ_CP021521.1_f500_1	0
bact_NZ_CP021521.1_f500_2	0
bact_NZ_CP021521.1_f1000_0	0
bact_NZ_CP021521.1_f1000_1	0
bact_NZ_CP021521.1_f2000_0	0
bact_NZ_CP021521.1_f2000_1	0
bact_NZ_CP021521.1_f3000_0	0
bact_NZ_CP021521.1_f5000_0	0
bact_NZ_CP166098.2_f500_0	0
bact_NZ_CP166098.2_f500_1	0
bact_NZ_CP166098.2_f500_2	0
bact_NZ_CP166098.2_f1000_0	0
bact_NZ_CP166098.2_f1000_1	0
bact_NZ_CP166098.2_f2000_0	0
bact_NZ_CP166098.2_f2000_1	0
bact_NZ_CP166098.2_f3000_0	0
bact_NZ_CP166098.2_f5000_0	0
bact_NZ_CP080119.1_f500_0	0
bact_NZ_CP080119.1_f500_1	0
bact_NZ_CP080119.1_f500_2	0
bact_NZ_CP080119.1_f1000_0	0
bact_NZ_CP080119.1_f1000_1	0
bact_NZ_CP080119.1_f2000_0	0
bact_NZ_CP080119.1_f2000_1	0
bact_NZ_CP080119.1_f3000_0	0
bact_NZ_CP080119.1_f5000_0	0
bact_NZ_CP114040.1_f500_0	0
bact_NZ_CP114040.1_f500_1	0
bact_NZ_CP114040.1_f500_2	0
bact_NZ_CP114040.1_f1000_0	0
bact_NZ_CP114040.1_f1000_1	0
bact_NZ_CP114040.1_f2000_0	0
bact_NZ_CP114040.1_f2000_1	0
bact_NZ_CP114040.1_f3000_0	0
bact_NZ_CP114040.1_f5000_0	0
bact_NZ_CP137625.1_f500_0	0
bact_NZ_CP137625.1_f500_1	0
bact_NZ_CP137625.1_f500_2	0
bact_NZ_CP137625.1_f1000_0	0
bact_NZ_CP137625.1_f1000_1	0
bact_NZ_CP137625.1_f2000_0	0
bact_NZ_CP137625.1_f2000_1	0
bact_NZ_CP137625.1_f3000_0	0
bact_NZ_CP137625.1_f5000_0	0
bact_NZ_CP098030.1_f500_0	0
bact_NZ_CP098030.1_f500_1	0
bact_NZ_CP098030.1_f500_2	0
bact_NZ_CP098030.1_f1000_0	0
bact_NZ_CP098030.1_f1000_1	0
bact_NZ_CP098030.1_f2000_0	0
bact_NZ_CP098030.1_f2000_1	0
bact_NZ_CP098030.1_f3000_0	0
bact_NZ_CP098030.1_f5000_0	0
bact_NZ_CP044354.1_f500_0	0
bact_NZ_CP044354.1_f500_1	0
bact_NZ_CP044354.1_f500_2	0
bact_NZ_CP044354.1_f1000_0	0
bact_NZ_CP044354.1_f1000_1	0
bact_NZ_CP044354.1_f2000_0	0
bact_NZ_CP044354.1_f2000_1	0
bact_NZ_CP044354.1_f3000_0	0
bact_NZ_CP044354.1_f5000_0	0
bact_NZ_CP142146.1_f500_0	0
bact_NZ_CP142146.1_f500_1	0
bact_NZ_CP142146.1_f500_2	0
bact_NZ_CP142146.1_f1000_0	0
bact_NZ_CP142146.1_f1000_1	0
bact_NZ_CP142146.1_f2000_0	0
bact_NZ_CP142146.1_f2000_1	0
bact_NZ_CP142146.1_f3000_0	0
bact_NZ_CP142146.1_f5000_0	0
bact_NZ_CP009239.1_f500_0	0
bact_NZ_CP009239.1_f500_1	0
bact_NZ_CP009239.1_f500_2	0
bact_NZ_CP009239.1_f1000_0	0
bact_NZ_CP009239.1_f1000_1	0
bact_NZ_CP009239.1_f2000_0	0
bact_NZ_CP009239.1_f2000_1	0
bact_NZ_CP009239.1_f3000_0	0
bact_NZ_CP009239.1_f5000_0	0
bact_NZ_CP032702.1_f500_0	0
bact_NZ_CP032702.1_f500_1	0
bact_NZ_CP032702.1_f500_2	0
bact_NZ_CP032702.1_f1000_0	0
bact_NZ_CP032702.1_f1000_1	0
bact_NZ_CP032702.1_f2000_0	0
bact_NZ_CP032702.1_f2000_1	0
bact_NZ_CP032702.1_f3000_0	0
bact_NZ_CP032702.1_f5000_0	0
bact_NZ_CP026387.1_f500_0	0
bact_NZ_CP026387.1_f500_1	0
bact_NZ_CP026387.1_f500_2	0
bact_NZ_CP026387.1_f1000_0	0
bact_NZ_CP026387.1_f1000_1	0
bact_NZ_CP026387.1_f2000_0	0
bact_NZ_CP026387.1_f2000_1	0
bact_NZ_CP026387.1_f3000_0	0
bact_NZ_CP026387.1_f5000_0	0
bact_NZ_CP040017.1_f500_0	0
bact_NZ_CP040017.1_f500_1	0
bact_NZ_CP040017.1_f500_2	0
bact_NZ_CP040017.1_f1000_0	0
bact_NZ_CP040017.1_f1000_1	0
bact_NZ_CP040017.1_f2000_0	0
bact_NZ_CP040017.1_f2000_1	0
bact_NZ_CP040017.1_f3000_0	0
bact_NZ_CP040017.1_f5000_0	0
bact_NZ_CP102420.1_f500_0	0
bact_NZ_CP102420.1_f500_1	0
bact_NZ_CP102420.1_f500_2	0
bact_NZ_CP102420.1_f1000_0	0
bact_NZ_CP102420.1_f1000_1	0
bact_NZ_CP102420.1_f2000_0	0
bact_NZ_CP102420.1_f2000_1	0
bact_NZ_CP102420.1_f3000_0	0
bact_NZ_CP102420.1_f5000_0	0
bact_NZ_CP101210.1_f500_0	0
bact_NZ_CP101210.1_f500_1	0
bact_NZ_CP101210.1_f500_2	0
bact_NZ_CP101210.1_f1000_0	0
bact_NZ_CP101210.1_f1000_1	0
bact_NZ_CP101210.1_f2000_0	0
bact_NZ_CP101210.1_f2000_1	0
bact_NZ_CP101210.1_f3000_0	0
bact_NZ_CP101210.1_f5000_0	0
bact_NZ_AP024085.1_f500_0	0
bact_NZ_AP024085.1_f500_1	0
bact_NZ_AP024085.1_f500_2	0
bact_NZ_AP024085.1_f1000_0	0
bact_NZ_AP024085.1_f1000_1	0
bact_NZ_AP024085.1_f2000_0	0
bact_NZ_AP024085.1_f2000_1	0
bact_NZ_AP024085.1_f3000_0	0
bact_NZ_AP024085.1_f5000_0	0
bact_NZ_AP023246.1_f500_0	0
bact_NZ_AP023246.1_f500_1	0
bact_NZ_AP023246.1_f500_2	0
bact_NZ_AP023246.1_f1000_0	0
bact_NZ_AP023246.1_f1000_1	0
bact_NZ_AP023246.1_f2000_0	0
bact_NZ_AP023246.1_f2000_1	0
bact_NZ_AP023246.1_f3000_0	0
bact_NZ_AP023246.1_f5000_0	0
bact_NZ_CP024599.1_f500_0	0
bact_NZ_CP024599.1_f500_1	0
bact_NZ_CP024599.1_f500_2	0
bact_NZ_CP024599.1_f1000_0	0
bact_NZ_CP024599.1_f1000_1	0
bact_NZ_CP024599.1_f2000_0	0
bact_NZ_CP024599.1_f2000_1	0
bact_NZ_CP024599.1_f3000_0	0
bact_NZ_CP024599.1_f5000_0	0
bact_NZ_CP176582.1_f500_0	0
bact_NZ_CP176582.1_f500_1	0
bact_NZ_CP176582.1_f500_2	0
bact_NZ_CP176582.1_f1000_0	0
bact_NZ_CP176582.1_f1000_1	0
bact_NZ_CP176582.1_f2000_0	0
bact_NZ_CP176582.1_f2000_1	0
bact_NZ_CP176582.1_f3000_0	0
bact_NZ_CP176582.1_f5000_0	0
bact_NZ_CP065956.1_f500_0	0
bact_NZ_CP065956.1_f500_1	0
bact_NZ_CP065956.1_f500_2	0
bact_NZ_CP065956.1_f1000_0	0
bact_NZ_CP065956.1_f1000_1	0
bact_NZ_CP065956.1_f2000_0	0
bact_NZ_CP065956.1_f2000_1	0
bact_NZ_CP065956.1_f3000_0	0
bact_NZ_CP065956.1_f5000_0	0
bact_NZ_CP108082.1_f500_0	0
bact_NZ_CP108082.1_f500_1	0
bact_NZ_CP108082.1_f500_2	0
bact_NZ_CP108082.1_f1000_0	0
bact_NZ_CP108082.1_f1000_1	0
bact_NZ_CP108082.1_f2000_0	0
bact_NZ_CP108082.1_f2000_1	0
bact_NZ_CP108082.1_f3000_0	0
bact_NZ_CP108082.1_f5000_0	0
bact_NZ_CP068211.1_f500_0	0
bact_NZ_CP068211.1_f500_1	0
bact_NZ_CP068211.1_f500_2	0
bact_NZ_CP068211.1_f1000_0	0
bact_NZ_CP068211.1_f1000_1	0
bact_NZ_CP068211.1_f2000_0	0
bact_NZ_CP068211.1_f2000_1	0
bact_NZ_CP068211.1_f3000_0	0
bact_NZ_CP068211.1_f5000_0	0
bact_NZ_CP040878.1_f500_0	0
bact_NZ_CP040878.1_f500_1	0
bact_NZ_CP040878.1_f500_2	0
bact_NZ_CP040878.1_f1000_0	0
bact_NZ_CP040878.1_f1000_1	0
bact_NZ_CP040878.1_f2000_0	0
bact_NZ_CP040878.1_f2000_1	0
bact_NZ_CP040878.1_f3000_0	0
bact_NZ_CP040878.1_f5000_0	0
bact_NZ_CP196711.1_f500_0	0
bact_NZ_CP196711.1_f500_1	0
bact_NZ_CP196711.1_f500_2	0
bact_NZ_CP196711.1_f1000_0	0
bact_NZ_CP196711.1_f1000_1	0
bact_NZ_CP196711.1_f2000_0	0
bact_NZ_CP196711.1_f2000_1	0
bact_NZ_CP196711.1_f3000_0	0
bact_NZ_CP196711.1_f5000_0	0
bact_NZ_CP094975.1_f500_0	0
bact_NZ_CP094975.1_f500_1	0
bact_NZ_CP094975.1_f500_2	0
bact_NZ_CP094975.1_f1000_0	0
bact_NZ_CP094975.1_f1000_1	0
bact_NZ_CP094975.1_f2000_0	0
bact_NZ_CP094975.1_f2000_1	0
bact_NZ_CP094975.1_f3000_0	0
bact_NZ_CP094975.1_f5000_0	0
bact_NZ_CP150203.1_f500_0	0
bact_NZ_CP150203.1_f500_1	0
bact_NZ_CP150203.1_f500_2	0
bact_NZ_CP150203.1_f1000_0	0
bact_NZ_CP150203.1_f1000_1	0
bact_NZ_CP150203.1_f2000_0	0
bact_NZ_CP150203.1_f2000_1	0
bact_NZ_CP150203.1_f3000_0	0
bact_NZ_CP150203.1_f5000_0	0
bact_NZ_CP134705.1_f500_0	0
bact_NZ_CP134705.1_f500_1	0
bact_NZ_CP134705.1_f500_2	0
bact_NZ_CP134705.1_f1000_0	0
bact_NZ_CP134705.1_f1000_1	0
bact_NZ_CP134705.1_f2000_0	0
bact_NZ_CP134705.1_f2000_1	0
bact_NZ_CP134705.1_f3000_0	0
bact_NZ_CP134705.1_f5000_0	0
bact_NZ_CP073844.1_f500_0	0
bact_NZ_CP073844.1_f500_1	0
bact_NZ_CP073844.1_f500_2	0
bact_NZ_CP073844.1_f1000_0	0
bact_NZ_CP073844.1_f1000_1	0
bact_NZ_CP073844.1_f2000_0	0
bact_NZ_CP073844.1_f2000_1	0
bact_NZ_CP073844.1_f3000_0	0
bact_NZ_CP073844.1_f5000_0	0
bact_NZ_CP021648.1_f500_0	0
bact_NZ_CP021648.1_f500_1	0
bact_NZ_CP021648.1_f500_2	0
bact_NZ_CP021648.1_f1000_0	0
bact_NZ_CP021648.1_f1000_1	0
bact_NZ_CP021648.1_f2000_0	0
bact_NZ_CP021648.1_f2000_1	0
bact_NZ_CP021648.1_f3000_0	0
bact_NZ_CP021648.1_f5000_0	0
bact_NZ_CP102577.1_f500_0	0
bact_NZ_CP102577.1_f500_1	0
bact_NZ_CP102577.1_f500_2	0
bact_NZ_CP102577.1_f1000_0	0
bact_NZ_CP102577.1_f1000_1	0
bact_NZ_CP102577.1_f2000_0	0
bact_NZ_CP102577.1_f2000_1	0
bact_NZ_CP102577.1_f3000_0	0
bact_NZ_CP102577.1_f5000_0	0
bact_NZ_CP158988.1_f500_0	0
bact_NZ_CP158988.1_f500_1	0
bact_NZ_CP158988.1_f500_2	0
bact_NZ_CP158988.1_f1000_0	0
bact_NZ_CP158988.1_f1000_1	0
bact_NZ_CP158988.1_f2000_0	0
bact_NZ_CP158988.1_f2000_1	0
bact_NZ_CP158988.1_f3000_0	0
bact_NZ_CP158988.1_f5000_0	0
bact_NZ_CP114054.1_f500_0	0
bact_NZ_CP114054.1_f500_1	0
bact_NZ_CP114054.1_f500_2	0
bact_NZ_CP114054.1_f1000_0	0
bact_NZ_CP114054.1_f1000_1	0
bact_NZ_CP114054.1_f2000_0	0
bact_NZ_CP114054.1_f2000_1	0
bact_NZ_CP114054.1_f3000_0	0
bact_NZ_CP114054.1_f5000_0	0
bact_NZ_CP071527.1_f500_0	0
bact_NZ_CP071527.1_f500_1	0
bact_NZ_CP071527.1_f500_2	0
bact_NZ_CP071527.1_f1000_0	0
bact_NZ_CP071527.1_f1000_1	0
bact_NZ_CP071527.1_f2000_0	0
bact_NZ_CP071527.1_f2000_1	0
bact_NZ_CP071527.1_f3000_0	0
bact_NZ_CP071527.1_f5000_0	0
bact_NZ_CP199295.1_f500_0	0
bact_NZ_CP199295.1_f500_1	0
bact_NZ_CP199295.1_f500_2	0
bact_NZ_CP199295.1_f1000_0	0
bact_NZ_CP199295.1_f1000_1	0
bact_NZ_CP199295.1_f2000_0	0
bact_NZ_CP199295.1_f2000_1	0
bact_NZ_CP199295.1_f3000_0	0
bact_NZ_CP199295.1_f5000_0	0
bact_NZ_AP018733.1_f500_0	0
bact_NZ_AP018733.1_f500_1	0
bact_NZ_AP018733.1_f500_2	0
bact_NZ_AP018733.1_f1000_0	0
bact_NZ_AP018733.1_f1000_1	0
bact_NZ_AP018733.1_f2000_0	0
bact_NZ_AP018733.1_f2000_1	0
bact_NZ_AP018733.1_f3000_0	0
bact_NZ_AP018733.1_f5000_0	0
bact_NZ_CP197569.1_f500_0	0
bact_NZ_CP197569.1_f500_1	0
bact_NZ_CP197569.1_f500_2	0
bact_NZ_CP197569.1_f1000_0	0
bact_NZ_CP197569.1_f1000_1	0
bact_NZ_CP197569.1_f2000_0	0
bact_NZ_CP197569.1_f2000_1	0
bact_NZ_CP197569.1_f3000_0	0
bact_NZ_CP197569.1_f5000_0	0
bact_NZ_CP036353.1_f500_0	0
bact_NZ_CP036353.1_f500_1	0
bact_NZ_CP036353.1_f500_2	0
bact_NZ_CP036353.1_f1000_0	0
bact_NZ_CP036353.1_f1000_1	0
bact_NZ_CP036353.1_f2000_0	0
bact_NZ_CP036353.1_f2000_1	0
bact_NZ_CP036353.1_f3000_0	0
bact_NZ_CP036353.1_f5000_0	0
bact_NZ_CP196579.1_f500_0	0
bact_NZ_CP196579.1_f500_1	0
bact_NZ_CP196579.1_f500_2	0
bact_NZ_CP196579.1_f1000_0	0
bact_NZ_CP196579.1_f1000_1	0
bact_NZ_CP196579.1_f2000_0	0
bact_NZ_CP196579.1_f2000_1	0
bact_NZ_CP196579.1_f3000_0	0
bact_NZ_CP196579.1_f5000_0	0
bact_NZ_CP166848.1_f500_0	0
bact_NZ_CP166848.1_f500_1	0
